title,company,location,department,contract_type,remote,sector,publication_date,experience_years,education_level,salaire_min,salaire_max,annual,tools,concepts,job_url,avg_salary,categories
Data Analyst Rex Confirmé - Dspp,EDF,Montrouge,92,CDI,Hybrid,Energy,2024-12-14,7.0,5.0,,,,['Power BI'],,https://www.hellowork.com/fr-fr/emplois/59501545.html,,['Data Analyst']
Technicien Nacelles et Chariots de Manutention,Kiloutou,Metz,57,CDI,Onsite,,2024-11-30,7.0,2.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/55177649.html,,['Other']
Administrateur Bases de Données,ITS Group,Lille,59,CDI,Hybrid,Technology,2024-12-15,2.0,2.0,,,,"['MongoDB', 'SQLServer', 'Oracle', 'MySQL', 'SAP']",,https://www.hellowork.com/fr-fr/emplois/58292073.html,,"['Data Engineer', 'Data Governance & Quality']"
Consultant Senior - Data Analyst,Square Management,Neuilly-sur-Seine,92,CDI,Hybrid,,2024-12-04,5.0,5.0,,,,"['Tableau', 'Power BI', 'Qlik', 'Python', 'R', 'DATAIKU', 'SQL', 'PostgreSQL']",,https://www.hellowork.com/fr-fr/emplois/52835819.html,,['Data Analyst']
Assistant Comptable,FITECO,Bayeux,14,CDI,Hybrid,IT,2024-11-29,3.0,2.0,25000.0,27500.0,True,['SAGE (COALA)'],,https://www.hellowork.com/fr-fr/emplois/58931063.html,26250.0,['Other']
Ingénieur en Développement Logiciel,Seenovate,Saint-Herblain,44,CDI,Hybrid,Technology,2024-12-20,5.0,5.0,43000.0,47000.0,True,"['C#', 'C++', 'R', 'Python', 'Java']","['MLOPS', 'DEVOPS', 'CI/CD', 'Docker', 'Kubernetes']",https://www.hellowork.com/fr-fr/emplois/58536279.html,45000.0,['Other']
Contrôleur de Gestion,Fédération Hospitalière de France,Carcassonne,11,CDD,Hybrid,Health,2024-12-20,,4.0,35000.0,47500.0,True,"['Business Objects', 'Qlik view', 'Excel', 'PMSi Pilot']",,https://www.hellowork.com/fr-fr/emplois/58525270.html,41250.0,['Other']
Senior Front-End Software Engineer - Team Poker Clients,Winamax,Paris,75,CDI,Hybrid,Media,2024-12-16,7.0,5.0,45000.0,55000.0,True,"['JavaScript', 'React', 'Redux', 'AWS ECS', 'Docker']","['Front-End', 'Real-Time Applications', 'Cross Platform', 'Online Gaming', 'Mobile Development']",https://www.hellowork.com/fr-fr/emplois/59540372.html,50000.0,['Other']
Applied Data Analyst - Scientist,Ricardo France,Valbonne,06,CDI,Hybrid,Technology,2024-12-14,5.0,5.0,,,,"['scikit-learn', 'PyTorch', 'Transformers', 'PySpark', 'MLFlow']",['MLOPS'],https://www.hellowork.com/fr-fr/emplois/59487152.html,,"['Data Analyst', 'Data Scientist']"
Data Engineer Manager - Client Final Leader dans la Bi,L2C,Nantes,44,CDI,Hybrid,Technology,2024-11-27,7.0,5.0,50000.0,63000.0,True,"['Python', 'Spark', 'C#', 'Docker', 'AWS', 'SQL Server', 'PostgreSQL', 'MongoDB', 'Azure Cosmos DB']","['Data Engineering', 'Machine Learning', 'Data Mining', 'Business Intelligence', 'Predictive Analytics']",https://www.hellowork.com/fr-fr/emplois/58822774.html,56500.0,"['Data Engineer', 'Data Analyst']"
Data Engineer,Acensi,Bordeaux,33,CDI,Hybrid,,2024-12-06,3.0,5.0,45000.0,55000.0,True,"['AWS', 'GCP', 'Microsoft Azure', 'Hadoop', 'Scala']","['Data Engineering', 'Cloud Computing', 'Analytics', 'AI', 'Big Data']",https://www.hellowork.com/fr-fr/emplois/59214498.html,50000.0,['Data Engineer']
Business Development Representative - Outbound Bdr - Fime,Aircall,Paris,75,CDI,Hybrid,Technology,2024-12-14,,5.0,,,,['Salesforce'],,https://www.hellowork.com/fr-fr/emplois/58273309.html,,['Other']
Opérateur Atelier,Saint Gobain,Saint-Priest,69,CDI,Onsite,Construction,2024-12-11,,2.0,1900.0,2000.0,False,"['scie', 'plaqueuse', 'commande numérique']",,https://www.hellowork.com/fr-fr/emplois/56945658.html,1950.0,['Other']
Ingénieur de Données - Applications Navales,Naval Group,Bruxelles,,CDI,Onsite,Industry,2024-12-10,2.0,5.0,,,,"['Python', 'SQL', 'Airflow', 'DBT', 'S3', 'MinIo', 'Trino', 'Hadoop']","['Data Engineering', 'ETL', 'Data Governance', 'Agile', 'DevOps']",https://www.hellowork.com/fr-fr/emplois/53115806.html,,['Data Engineer']
AMOA - MOA Sénior,Extia,Strasbourg,67,CDI,Hybrid,Technology,2024-12-05,,5.0,40000.0,55000.0,True,"['SQL', 'Oracle']","['Business Intelligence', 'Datawarehouse', 'Infocentres']",https://www.hellowork.com/fr-fr/emplois/56685788.html,47500.0,['Other']
Ingénieur Data,Groupagora,Les Herbiers,85,CDI,Hybrid,Technology,2024-12-20,7.0,5.0,38000.0,45000.0,True,"['SQL SERVER', 'Java', 'JavaScript', 'Polymer', 'GIT']","['Data Modeling', 'Agile', 'Data Analysis', 'API Development', 'Continuous Development']",https://www.hellowork.com/fr-fr/emplois/59769207.html,41500.0,['Data Engineer']
Senior Machine Learning Engineer,Gorgias,Paris,75,CDI,Hybrid,,2024-12-22,5.0,5.0,,,,"['HuggingFace', 'Vertex', 'Comet ML', 'FastAPI', 'BigQuery']","['NLP', 'Generative Agents', 'Recommender Systems', 'Knowledge Graphs', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/58610881.html,,['Data Scientist']
Identity Expert,Veolia Environnement,Aubervilliers,93,CDI,Onsite,Energy,2024-12-21,7.0,5.0,,,,"['IAM', 'CIAM', 'SSO', 'API', 'AD']","['IAM', 'API', 'Project Management', 'Agile', 'ITIL']",https://www.hellowork.com/fr-fr/emplois/58562782.html,,['Other']
Business Analyst & Future Entreprise Architect,Roquette,La Madeleine,59,CDI,Hybrid,Agro-food,2024-12-12,5.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/56993470.html,,['Other']
Senior Data Engineer,Winamax,Paris,75,CDI,Hybrid,Media,2024-12-16,7.0,5.0,,,,"['Node.js', 'Python', 'C++', 'PHP', 'Golang', 'JavaScript', 'React', 'AWS ECS', 'AWS EC2', 'AWS Lambda', 'AWS Cloud Services', 'GitHub Actions', 'Terraform', 'Docker', 'AWS Aurora', 'AWS DynamoDB', 'Amazon Redshift', 'AWS Elasticache', 'Apache Kafka', 'Redis streams', 'Apache Airflow', 'AWS Batch', 'AWS Quicksight', 'Github Actions', 'AWS Cloudwatch', 'AWS OpenSearch', 'Grafana']",['MLOps'],https://www.hellowork.com/fr-fr/emplois/59539540.html,,['Data Engineer']
Internship - Inside Sales & Analyst,Prophesée,Paris,75,CDI,Onsite,Technology,2024-12-14,,4.0,9.5,9.5,False,['Zoho'],,https://www.hellowork.com/fr-fr/emplois/58283254.html,9.5,['Other']
Consultant HR Access,CGI,Brest,29,CDI,Hybrid,Technology,2024-12-02,3.0,5.0,,,,[],['HR Access'],https://www.hellowork.com/fr-fr/emplois/56527587.html,,['Other']
Principal Engineer - Front-End - Scale-Up Prop Tech - Fullremote,Octopus IT,Paris,75,CDI,Remote,Technology,2024-12-15,7.0,3.0,70000.0,90000.0,True,"['ReactJS', 'Redux', 'Mapbox GL', 'Webpack', 'Sass', 'Jinja2', 'Vanilla JavaScript', 'jQuery', 'Nightwatch', 'Python', 'Flask', 'Celery', 'Redis', 'PostgreSQL', 'GCP', 'Docker', 'Kubernetes', 'Ansible', 'Jenkins', 'Algolia', 'Mapnick']","['SaaS', 'Web Development', 'Architecture', 'Scalability', 'Data Science']",https://www.hellowork.com/fr-fr/emplois/57414345.html,80000.0,['Other']
Senior Tech Lead ai Engineering,Ekimetrics,Paris,75,CDI,Hybrid,Technology,2024-12-19,10.0,5.0,,,,"['Azure', 'GCP', 'AzureML', 'VertexAI', 'Databricks', 'Sagemaker', 'scikit-learn', 'Pytorch', 'Keras', 'Elasticsearch', 'MLflow', 'Kubeflow', 'Airflow', 'Terraform', 'CI/CD', 'API', 'micro services architecture', 'OpenAI APIs', 'HuggingFace', 'langchain', 'Talk-to-data']",['MLOps'],https://www.hellowork.com/fr-fr/emplois/58477020.html,,['Data Scientist']
Lead Developer Front-End Vue Data Specialist,Octopus IT,Paris,75,CDI,Hybrid,Technology,2024-12-15,4.0,5.0,60000.0,70000.0,True,['Vue.Js'],,https://www.hellowork.com/fr-fr/emplois/57414326.html,65000.0,['Other']
Data Analyst,E.Leclerc,Toulouse,31,CDI,Onsite,Commerce,2024-12-16,5.0,5.0,,,,"['SQL', 'Python', 'MicroStrategy']",,https://www.hellowork.com/fr-fr/emplois/57095157.html,,['Data Analyst']
Développeur Typescript Node - React Fullstack Confirmé,Celad,Aix-en-Provence,13,Freelance,Hybrid,Technology,2024-12-03,4.0,5.0,350.0,400.0,False,"['Typescript', 'Node', 'React', 'Git', 'MongoDB']","['DevOps', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/59083309.html,375.0,['Other']
Sales Account Manager,Scribeo,Courbevoie,92,CDI,Onsite,Media,2024-12-17,3.0,3.0,40000.0,60000.0,True,"['semrush', 'Majestic', 'GSC', 'seobserver']","['SEO', 'SEA', 'Business Development']",https://www.hellowork.com/fr-fr/emplois/59628140.html,50000.0,['Other']
Directeur de Clientèle - Secteur Public,Solocal Group,Marseille,13,CDI,Onsite,Media,2024-12-04,7.0,5.0,45000.0,75000.0,True,"['Excel', 'CRM']",,https://www.hellowork.com/fr-fr/emplois/59122174.html,60000.0,['Other']
Post-Doctorat en Développement de Méthodes d'Apprentissage Automatique pour les Données Omiques Unicellulaires,CNRS,Paris,75,CDD,Onsite,Public,2024-12-20,,5.0,,,,"['Python', 'Pytorch']","['Machine Learning', 'Data Science', 'Bioinformatics']",https://www.hellowork.com/fr-fr/emplois/58524697.html,,['Data Scientist']
Consultant - Architecte Data & ai - Microsoft,Sopra Steria,Limonest,69,CDI,Hybrid,Technology,2024-12-17,7.0,5.0,,,,"['Microsoft Azure Synapse', 'Fabric', 'PowerBI', 'Purview', 'Azure ML']","['Data', 'AI', 'Cloud', 'Microsoft Azure', 'Consulting']",https://www.hellowork.com/fr-fr/emplois/50319939.html,,"['Data Engineer', 'Data Scientist']"
Data Visualisation,Kent,Courbevoie,92,CDI,Onsite,Technology,2024-12-13,7.0,5.0,38000.0,40000.0,True,"['QlikView', 'QlikSense', 'KNIME']",,https://www.hellowork.com/fr-fr/emplois/59482450.html,39000.0,"['Data Analyst', 'Data Governance & Quality']"
Business Analyst - Tribu Paiements,LCL,Villejuif,94,CDI,Hybrid,,2024-12-15,,3.0,,,,"['Swift', 'SAA', 'SAG']","['Interbank Payment Systems', 'Digitalization', 'Big Data', 'Artificial Intelligence']",https://www.hellowork.com/fr-fr/emplois/58286607.html,,"['Data Analyst', 'Project Manager (Data)']"
IT Business Analyst - Client And Securities Master Data,CACEIS,Allemagne,,CDI,,,2024-12-15,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58294924.html,,"['Data Analyst', 'Project Manager (Data)']"
Data Steward,NEXTON,Lyon,69,CDI,Onsite,Technology,2024-12-12,7.0,5.0,,,,"['SQL', 'PowerBI', 'Excel', 'Python']",,https://www.hellowork.com/fr-fr/emplois/59452736.html,,['Data Governance & Quality']
Data Translator Confirmé,Carrefour,Évry-Courcouronnes,91,CDI,Hybrid,Commerce,2024-11-27,3.0,5.0,,,,"['SQL', 'Big Query', 'Tableau', 'Google Looker Studio', 'Python']","['Analytics', 'Data Science', 'Data Governance', 'Data Visualization', 'Retail']",https://www.hellowork.com/fr-fr/emplois/58830055.html,,"['Data Analyst', 'Project Manager (Data)']"
Consultant Senior R&D - Chercheur Recherche Opérationnelle,Sia Partners,Paris,75,CDI,Hybrid,,2024-12-20,3.0,5.0,,,,"['Python', 'Julia', 'Perl', 'C++', 'Java']","['Machine Learning', 'Operational Research', 'Big Data', 'Statistics', 'Optimization']",https://www.hellowork.com/fr-fr/emplois/58494736.html,,[]
Customer Journey Expert Dora,Objectware,Luxembourg,,CDI,Hybrid,Technology,2024-12-14,7.0,5.0,75000.0,94999.98,True,[],,https://www.hellowork.com/fr-fr/emplois/51859078.html,84999.98999999999,['Other']
Consultant Business Intelligence Bi,Groupe Asten,Brest,29,CDI,Hybrid,Technology,2024-11-27,1.0,2.0,30000.0,40000.0,True,['MyReport'],"['BI', 'ERP', 'Data Analysis', 'Project Management', 'Change Management']",https://www.hellowork.com/fr-fr/emplois/58835818.html,35000.0,['Data Analyst']
Lead Statistician - Clinical Trials,Pierre Fabre,Haute-Garonne,92,CDI,Hybrid,Pharmaceuticals,2024-12-16,6.0,5.0,,,,"['SAS', 'R']","['Clinical Trials', 'Randomized Controlled Trials', 'Real World Evidence', 'Biostatistics', 'Statistical Analysis']",https://www.hellowork.com/fr-fr/emplois/58345029.html,,[]
Senior Machine Learning Engineer,Exotec,Lille,59,CDI,Hybrid,Technology,2024-11-26,,5.0,,,,"['C++', 'Python', 'Kubernetes', 'Terraform', 'ONNX']","['Machine Learning', 'Deep Learning', 'Computer Vision', 'GPU', 'Robotique']",https://www.hellowork.com/fr-fr/emplois/58763435.html,,['Data Scientist']
Ingénieur IA Multimodal - Entretiens Médicaux - Stage,Talents Handicap,Grenoble,38,CDD,Hybrid,,2024-12-04,1.0,5.0,20000.0,21000.0,True,"['Python', 'Framework Machine Learning', 'Azure DEVOPS', 'AWS', 'API HuggingFace']","['Deep Learning', 'Multimodal AI', 'Medical Synthesis', 'WEB3', 'Innovation']",https://www.hellowork.com/fr-fr/emplois/59126395.html,20500.0,['Data Scientist']
Développeur Frontend React.Js - IA & Machine Learning,Octopus IT,Paris,75,CDI,Hybrid,Technology,2024-11-23,3.0,3.0,50000.0,70000.0,True,"['React.Js', 'Node.Js', 'Python', 'Docker', 'AWS']","['Machine Learning', 'UX/UI', 'Coding Standards', 'Quality Assurance', 'DevOps']",https://www.hellowork.com/fr-fr/emplois/57414384.html,60000.0,"['Data Scientist', 'Other']"
Data Engineer,Allphins,Paris,75,CDI,Hybrid,Technology,2024-12-10,5.0,5.0,60000.0,80000.0,True,"['Python', 'SQL', 'PySpark', 'Airflow', 'GCP']",,https://www.hellowork.com/fr-fr/emplois/59308446.html,70000.0,['Data Engineer']
Chef de Projet Bi - Tech,Talan,Paris,75,CDI,Hybrid,Technology,2024-12-10,7.0,5.0,,,,"['QlikView', 'QlikSense', 'Tableau Software', 'Microstrategy', 'SAP BO', 'Power BI']","['Data Visualization', 'Project Management', 'Data Integration', 'Business Intelligence', 'Data Warehousing']",https://www.hellowork.com/fr-fr/emplois/53104704.html,,"['Data Analyst', 'Project Manager (Data)']"
Administrateur des Ventes,Thales,Palaiseau,91,CDI,Hybrid,,2024-12-06,3.0,5.0,,,,"['SAP', 'Excel', 'Plateforme de reporting']","['Administration des ventes', 'Finance', 'Gestion de projet', 'Digital transformation', 'Auditing']",https://www.hellowork.com/fr-fr/emplois/59239866.html,,['Other']
Ingénieur Cloud Confirmé,Extia,Lille,59,CDI,Hybrid,Technology,2024-12-12,3.0,5.0,35000.0,45000.0,True,"['AWS', 'Azure', 'GCP', 'Docker', 'OpenShift', 'Chef', 'Puppet', 'Salt', 'Ansible', 'GIT', 'Python', 'Shell', 'Powershell']","['Cloud', 'IaaS', 'PaaS', 'Virtualization', 'Automation']",https://www.hellowork.com/fr-fr/emplois/56981500.html,40000.0,[]
Business Analyst Senior,Extia,Bruxelles,Belgique,CDI,Hybrid,Technology,2024-12-20,5.0,5.0,,,,"['SQL', 'Oracle']","['Business Intelligence', 'Datawarehouse', 'UML', 'BPMN', 'Infocentres']",https://www.hellowork.com/fr-fr/emplois/58520681.html,,['Other']
Consultant Peoplesoft Finance,Sqorus,Paris,75,CDI,Hybrid,Technology,2024-12-04,,5.0,,,,[],"['Digital Transformation', 'Finance', 'Change Management', 'Business Intelligence', 'Data Management']",https://www.hellowork.com/fr-fr/emplois/59153138.html,,['Other']
Chef de Projet SIRH - Oracle Hcm Cloud,Sqorus,Paris,75,CDI,Hybrid,Technology,2024-12-04,,5.0,,,,"['Oracle HCM Cloud', 'Cornerstone OnDemand', 'Workday', 'Talentsoft', 'SAP SuccessFactors']","['SIRH', 'Digital Transformation', 'Project Management', 'Agile', 'Team Leadership']",https://www.hellowork.com/fr-fr/emplois/59153107.html,,['Other']
Data Portfolio Analyst - Work Location Madrid,GIE Axa,Puteaux,92,CDI,Hybrid,,2024-12-06,5.0,5.0,,,,"['Excel', 'SQL', 'PowerBI', 'Tableau', 'Python', 'R']","['Data Governance', 'Data Mesh', 'Gen AI', 'Data Processing', 'Data Visualization']",https://www.hellowork.com/fr-fr/emplois/57891917.html,,['Data Analyst']
Asset Management Analyst,Axa IM,Puteaux,92,CDI,Hybrid,,2024-12-08,,3.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/57997924.html,,['Other']
HVAC Design Engineer - Ingénieur d'Etude CVC,Deepki,Paris,75,CDI,Hybrid,Energy,2024-12-05,3.0,2.0,,,,"['HVAC equipment', 'thermal simulation']",,https://www.hellowork.com/fr-fr/emplois/59154243.html,,['Other']
Data Engineer Lille,Néosoft,Lille,59,CDI,Hybrid,Technology,2024-12-20,3.0,5.0,,,,"['SQL', 'Talend', 'BigQuery', 'Airflow', 'Python', 'Spark', 'Scala', 'Hadoop', 'Java']","['Data Engineering', 'AI', 'Data Transformation', 'Data Quality', 'Monitoring']",https://www.hellowork.com/fr-fr/emplois/58493139.html,,['Data Engineer']
Data Gouvernance,eXalt,Paris,75,CDI,Hybrid,Technology,2024-12-12,7.0,5.0,,,,"['Informatica', 'Talend', 'Data Galaxy', 'Collibra', 'Talend DQM', 'Informatica Data Quality (IDQ)']","['Data Governance', 'Data Management', 'Data Quality', 'Compliance', 'Data Modeling']",https://www.hellowork.com/fr-fr/emplois/48829916.html,,['Data Governance & Quality']
Lead Tech Bi,Rethic,Valence,26,CDI,Hybrid,,2024-12-05,5.0,5.0,,,,"['SAP BusinessObjects', 'ETL', 'Talend', 'SQL', 'C#']",['Business Intelligence'],https://www.hellowork.com/fr-fr/emplois/59194333.html,,['Data Analyst']
Ingénieur en Développement Logiciel,Seenovate,Lyon,69,CDI,Hybrid,Technology,2024-12-20,5.0,5.0,43000.0,47000.0,True,"['C#', 'Python', 'JavaScript', 'C++', 'GitHub', 'GitLab', 'Docker', 'Kubernetes', 'Jenkins']","['DEVOPS', 'MLOPS', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/58536275.html,45000.0,['Other']
Responsable Data Scientist,Free,Labège,31,CDI,Hybrid,Internet,2024-12-21,5.0,5.0,,,,[],"['Machine Learning', 'Deep Learning', 'Data Analysis', 'Cybersecurity', 'Project Management']",https://www.hellowork.com/fr-fr/emplois/55225414.html,,['Data Scientist']
Bi Analyst,Informatis,Paris,75,CDI,Hybrid,Technology,2024-11-27,3.0,5.0,,,,"['SQL', 'Outils de data visualisation', 'Outils de pilotage de projet agile', ""Outils de service d'assistance""]","['BI', 'Data Analysis', 'Data Management', 'Cloud Architecture', 'Data Visualization']",https://www.hellowork.com/fr-fr/emplois/49500131.html,,['Data Analyst']
Développeur IA,HUMANI RH,Dijon,21,CDI,Hybrid,Technology,2024-12-10,7.0,5.0,30000.0,42500.0,True,"['Python', 'TensorFlow', 'PyTorch']","['Machine Learning', 'Deep Learning']",https://www.hellowork.com/fr-fr/emplois/59325772.html,36250.0,['Data Scientist']
Data Engineer - Ingénieur Data,Lacoste,Paris,75,CDI,Hybrid,Commerce,2024-11-22,7.0,5.0,,,,"['Matillion', 'Dataiku', 'QlikSense', 'Snowflake', 'SQL', 'Python']",,https://www.hellowork.com/fr-fr/emplois/58643226.html,,['Data Engineer']
Chargé de Missions en Finance et Contrôle de Gestion,Alstef Group,Orléans,45,CDI,Hybrid,Industry,2024-12-20,3.0,5.0,,,,"['ERP', 'Business Intelligence']","['M&A', 'Financial Control', 'Cash Management', 'Digital Transformation', 'Project Management']",https://www.hellowork.com/fr-fr/emplois/59748758.html,,['Other']
Data Quality Engineer,Norgay IT & Digital Services,Rennes,35,CDI,Hybrid,Technology,2024-12-04,5.0,5.0,,,,"['Spark', 'Scala', 'Pyspark', 'Airflow', 'SQL']","['Data Quality Management', 'Big Data']",https://www.hellowork.com/fr-fr/emplois/59142441.html,,['Data Governance & Quality']
Business Analyst Si Décisionnel,Semantys,Paris,75,CDI,Hybrid,Technology,2024-12-04,3.0,5.0,,,,"['SQL', 'ORACLE', 'Power BI', 'ETL Informatica', 'SAS']",,https://www.hellowork.com/fr-fr/emplois/54243170.html,,['Data Analyst']
Data Scientist - Secteur de la Défense,Astek,Paris,75,CDI,Hybrid,Technology,2024-11-26,3.0,5.0,,,,"['Python', 'Tensorflow', 'PyTorch']","['Machine Learning', 'Data Analysis']",https://www.hellowork.com/fr-fr/emplois/58782876.html,,['Data Scientist']
Senior Business Analyst,IBM,Strasbourg,67,CDI,Hybrid,Technology,2024-11-29,5.0,5.0,,,,"['Project management', 'AI', 'Generative AI', 'Agile']","['Cognitive solutions', 'NLP', 'Artificial Intelligence', 'Project management', 'Agile practices']",https://www.hellowork.com/fr-fr/emplois/58910735.html,,"['Data Analyst', 'Project Manager (Data)']"
Data Manager,Informatis,Paris,75,CDI,Onsite,Technology,2024-12-15,3.0,3.0,,,,"['ETL', 'iPaaS', 'SQL', 'JavaScript', 'groovy', 'ruby']","['Data Integration', 'API', 'CRM', 'ERP', 'Business Intelligence']",https://www.hellowork.com/fr-fr/emplois/58290304.html,,"['Data Governance & Quality', 'Data Engineer']"
Data Analyst,Pixie Services France,Lille,59,CDI,Hybrid,Technology,2024-12-13,7.0,5.0,,,,"['Tableau', 'Power BI', 'Looker', 'QlikView', 'Python', 'SQL', 'GCP', 'Azure', 'AWS', 'Github', 'SAP']","['Data Analysis', 'Predictive Modeling', 'Cloud Services', 'Data Visualization', 'Business Intelligence']",https://www.hellowork.com/fr-fr/emplois/54542960.html,,['Data Analyst']
Customer Success Manager Retviews,Lectra,Paris,75,CDI,Hybrid,Technology,2024-12-21,2.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59782250.html,,['Other']
Technicien Spécialisé - Besançon,Kiloutou,Besançon,25,CDI,Onsite,,2024-11-26,7.0,2.0,23341.0,29000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/56325832.html,26170.5,['Other']
Data Engineer,Utigroup,Dijon,21,CDI,Hybrid,Technology,2024-12-18,2.0,5.0,36000.0,40000.0,True,"['SQL', 'Semarchy', 'Talend', 'ODI', 'Git']","['ELT', 'Data Modeling', 'Reporting', 'Documentation', 'Database Management']",https://www.hellowork.com/fr-fr/emplois/59657923.html,38000.0,['Data Engineer']
Data Engineer,Margo,Paris,75,CDI,Hybrid,Technology,2024-12-22,,5.0,,,,"['Python', 'SPARK', 'Scala', 'Azure Databricks']","['Cloud Transformation', 'Data Architecture', 'Digital Transformation']",https://www.hellowork.com/fr-fr/emplois/58611887.html,,['Data Engineer']
Consultant AMOA SIRH Senior,Sqorus,Paris,75,CDI,Hybrid,Technology,2024-12-04,5.0,5.0,,,,"['Talentsoft', 'Cornerstone', 'Oracle HCM Cloud', 'Successfactors']","['Change Management', 'Agile', 'Digital Transformation', 'International Projects', 'SaaS']",https://www.hellowork.com/fr-fr/emplois/59153108.html,,['Other']
